시도,군구,신주소,구주소,이름,용량
부산광역시,강서구, 부산광역시 강서구 과학산단1로 172-3 (지사동), 부산광역시 강서구 지사동 산 198번지,하이스트 C.C. 4호정(민간시설),240t(톤)
부산광역시,강서구, 부산광역시 강서구 과학산단1로 172 (지사동), 부산광역시 강서구 지사동 207번지,하이스트 C.C. 6호정(민간시설),550t(톤)
부산광역시,강서구, , 부산광역시 강서구 송정동 1235번지,(신)옥포마을 비상급수시설(정부지원),169t(톤)
부산광역시,연제구, 부산광역시 연제구 중앙대로1065번길 14-0 (연산동), 부산광역시 연제구 연산동 1300번지,연제초등학교(B)(공공시설),100t(톤)
부산광역시,연제구, 부산광역시 연제구 쌍미천로44번길 17 (연산동), 부산광역시 연제구 연산동 1784번지 19호,동명초등학교(공공시설),100t(톤)
부산광역시,연제구, 부산광역시 연제구 종합운동장로12번길 15 (거제동), 부산광역시 연제구 거제동 897번지 3호,창신초등학교(정부지원),192t(톤)
부산광역시,연제구, 부산광역시 연제구 해맞이로 39-0, 부산광역시 연제구 거제동 676번지 152호,거제초등학교(정부지원),96t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로56번길 39 (연산동), 부산광역시 연제구 연산동 955번지,연산중학교(공공시설),100t(톤)
부산광역시,연제구, 부산광역시 연제구 쌍미천로 62-0, 부산광역시 연제구 연산동 1777번지 10호,연제중학교(공공시설),100t(톤)
부산광역시,연제구, 부산광역시 연제구 과정로225번길 46-0 (연산동), 부산광역시 연제구 연산동 378번지 11호,연천초등학교(공공시설),135t(톤)
부산광역시,연제구, 부산광역시 연제구 토곡로 20-0 (연산동), 부산광역시 연제구 연산동 243번지 13호,부산지방국세청 별관(공공시설),100t(톤)
부산광역시,연제구, 부산광역시 연제구 토현로 10-0 (연산동), 부산광역시 연제구 연산동 2220번지,망미주공아파트(민간시설),150t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로 170-0 (연산동), 부산광역시 연제구 연산동 277번지 4호,부산경상대학(A)(공공시설),200t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로 170-0 (연산동), 부산광역시 연제구 연산동 277번지 4호,부산경상대학(B)(공공시설),100t(톤)
부산광역시,연제구, 부산광역시 연제구 월드컵대로 343, 부산광역시 연제구 거제동 1288번지 3호,대우그린타워아파트(민간시설),200t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로98번길 16, 부산광역시 연제구 연산동 958번지 6호,연산센트럴파크아파트(민간시설),100t(톤)
부산광역시,연제구, 부산광역시 연제구 월드컵대로 41 (연산동), 부산광역시 연제구 연산동 774번지 1호,연산초등학교(자치단체),200t(톤)
부산광역시,연제구, 부산광역시 연제구 황령산로 487(연산동), 부산광역시 연제구 연산동 산 181-1,물만골(A)(민간시설),130t(톤)
부산광역시,연제구, 부산광역시 연제구 황령산로 487(연산동), 부산광역시 연제구 연산동 산 181-1,물만골(B)(민간시설),130t(톤)
부산광역시,연제구, 부산광역시 연제구 거제시장로14번길 28, 부산광역시 연제구 거제동 486번지 1호,거제시장(자치단체),250t(톤)
부산광역시,연제구, 부산광역시 연제구 월드컵대로 399 (거제동), 부산광역시 연제구 거제동 1368번지,개인택시조합(B)(민간시설),200t(톤)
부산광역시,연제구, 부산광역시 연제구 월드컵대로32번길 3 (연산동), 부산광역시 연제구 연산동 685번지 17호,예수인교회(민간시설),30t(톤)
부산광역시,연제구, 부산광역시 연제구 중앙대로1065번길 14 (연산동), 부산광역시 연제구 연산동 1300번지,연제초등학교(A)(정부지원),62t(톤)
부산광역시,연제구, 부산광역시 연제구 교대로 19  부산교육대 (거제동), 부산광역시 연제구 거제동 89-92,부산교육대학교(정부지원),100t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로 106-0 (연산동), 부산광역시 연제구 연산동 969번지 2호,청마파크아파트(자치단체),120t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로112번길 23 (연산동), 부산광역시 연제구 연산동 983번지 9호,현대아파트(민간시설),150t(톤)
부산광역시,연제구, , 부산광역시 연제구 연산동 2132번지 1호,새싹어린이공원(정부지원),280t(톤)
부산광역시,연제구, 부산광역시 연제구 월드컵대로 399 (거제동), 부산광역시 연제구 거제동 1368번지,개인택시조합(A)(자치단체),80t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로 222-0 (연산동), 부산광역시 연제구 연산동 243번지 19호,환경자원관리소(공공시설),60t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로 200-0, 부산광역시 연제구 연산동 243번지 18호,연산엘지아파트(A)(민간시설),110t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로 200-0 (연산동), 부산광역시 연제구 연산동 243번지 18호,연산엘지아파트(B)(민간시설),90t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로 171 (연산동), 부산광역시 연제구 연산동 410번지 5호,오대양수산(민간시설),50t(톤)
부산광역시,연제구, 부산광역시 연제구 봉수로 138-0 (연산동), 부산광역시 연제구 연산동 2039번지,마하사(민간시설),50t(톤)
부산광역시,연제구, 부산광역시 연제구 월드컵대로 359 (거제동), 부산광역시 연제구 거제동 1330번지,부산의료원(공공시설),150t(톤)
부산광역시,연제구, 부산광역시 연제구 경기장로 28 (거제동  국가기록원부산기록관), 부산광역시 연제구 거제동 1400번지,국가기록원 역사기록관(공공시설),110t(톤)
부산광역시,연제구, 부산광역시 연제구 묘봉산로 4, 부산광역시 연제구 연산동 1136번지 5호,한일유앤아이아파트(민간시설),80t(톤)
부산광역시,연제구, 부산광역시 연제구 과정로 74-0 (연산동), 부산광역시 연제구 연산동 2235번지 4호,연산선경아파트(민간시설),80t(톤)
부산광역시,연제구, 부산광역시 연제구 월드컵대로 344 (거제동), 부산광역시 연제구 거제동 1299번지,아시아드주경기장(공공시설),150t(톤)
부산광역시,연제구, 부산광역시 연제구 연수로 86 (연산동), 부산광역시 연제구 연산동 844번지 14호,한국노총 부산지역본부(민간시설),80t(톤)
부산광역시,연제구, 부산광역시 연제구 토곡남로 11-0 (연산동), 부산광역시 연제구 연산동 57번지 134호,부전타워아파트(민간시설),100t(톤)
부산광역시,연제구, 부산광역시 연제구 쌍미천로 172 (연산동), 부산광역시 연제구 연산동 2275번지,쌍미공원(정부지원),136t(톤)
부산광역시,연제구, 부산광역시 연제구 연수로 184 (연산동  국제아파트), 부산광역시 연제구 연산동 1873번지 70호,국제연산아파트(민간시설),70t(톤)
부산광역시,연제구, 부산광역시 연제구 봉수로 15 (연산동  한독아파트), 부산광역시 연제구 연산동 1873번지 30호,한독아파트(민간시설),60t(톤)
부산광역시,연제구, 부산광역시 연제구 화지로 95  101동 (거제동  거제청구하이츠), 부산광역시 연제구 거제동 769번지 78호,거제청구하이츠아파트(민간시설),60t(톤)
부산광역시,연제구, 부산광역시 연제구 고분로 136 (연산동  진일아파트), 부산광역시 연제구 연산동 1088번지,진일아파트(민간시설),95t(톤)
부산광역시,연제구, 부산광역시 연제구 연제로 2  연제구청 (연산동), 부산광역시 연제구 연산동 1555번지 연제구청,연제구청(공공시설),50t(톤)
부산광역시,연제구, 부산광역시 연제구 거제시장로 42(거제동), 부산광역시 연제구 거제동 584-1,닥터메포츠(공공시설),350t(톤)
부산광역시,연제구, 부산광역시 연제구 토곡로 39(연산동), 부산광역시 연제구 연산동 19,럭키랜드(공공시설),220t(톤)
부산광역시,연제구, 부산광역시 연제구 연제로 27  무진빌딩 (연산동), 부산광역시 연제구 연산동 867-51 무진빌딩,무진빌딩(공공시설),65t(톤)
부산광역시,수영구, 부산광역시 수영구 수미로35번길 27 (망미동  망미초등학교), 부산광역시 수영구 망미동 268번지 2호,망미초등학교(구)(정부지원),58t(톤)
부산광역시,수영구, 부산광역시 수영구 광일로29번길 42 (광안동  동산원), 부산광역시 수영구 광안동 536번지 44호,동산원(공공시설),100t(톤)
부산광역시,수영구, 부산광역시 수영구 수영로 615 (광안동  BHS한서병원), 부산광역시 수영구 광안동 491번지 10호,수영한서병원(공공시설),150t(톤)
부산광역시,수영구, 부산광역시 수영구 광일로 59 (광안동  광원아파트), 부산광역시 수영구 광안동 526번지 1호,광원아파트(공공시설),94t(톤)
부산광역시,수영구, 부산광역시 수영구 황령산로 35 (남천동  부일전원빌라), 부산광역시 수영구 남천동 45번지 37호,부일전원빌라(공공시설),100t(톤)
부산광역시,수영구, 부산광역시 수영구 수영로521번길 77 (광안동  수영구스포츠문화타운), 부산광역시 수영구 광안동 1268번지 4호,수영구 국민체육센터(정부지원),108t(톤)
부산광역시,수영구, 부산광역시 수영구 수영로497번길 20 (광안동  성베네딕도수녀원), 부산광역시 수영구 광안동 1278번지,성분도수녀원(공공시설),90t(톤)
부산광역시,수영구, 부산광역시 수영구 광남로257번길 58 (민락동  옥련선원), 부산광역시 수영구 민락동 1번지 29호,옥련선원(공공시설),70t(톤)
부산광역시,수영구, 부산광역시 수영구 수미로35번길 27 (망미동  망미초등학교), 부산광역시 수영구 망미동 268번지 2호,망미초등학교(신)(정부지원),158t(톤)
부산광역시,수영구, 부산광역시 수영구 망미로30번길 23  4동 (망미동  삼성아파트), 부산광역시 수영구 망미동 777번지,삼성아파트(공공시설),70t(톤)
부산광역시,수영구, 부산광역시 수영구 망미배산로70번길 45 (망미동), 부산광역시 수영구 망미동 880번지 84호,한신아파트(공공시설),80t(톤)
부산광역시,수영구, 부산광역시 수영구 금련로43번길 26 (망미동), 부산광역시 수영구 망미동 979번지 72호,현대한누리타운(공공시설),55t(톤)
부산광역시,수영구, 부산광역시 수영구 연수로415번길 30-5 (수영동), 부산광역시 수영구 수영동 313번지,청아탕(공공시설),95t(톤)
부산광역시,수영구, 부산광역시 수영구 연수로310번길 114 (광안동  덕문여자고등학교), 부산광역시 수영구 광안동 8번지 8호,덕문여자고등학교(공공시설),90t(톤)
부산광역시,수영구, 부산광역시 수영구 망미로30번길 23 (망미동  삼성아파트), 부산광역시 수영구 망미동 777번지,삼성유치원(공공시설),80t(톤)
부산광역시,수영구, 부산광역시 수영구 광남로48번길 8 (남천동), 부산광역시 수영구 남천동 7번지 2호,청암탕(공공시설),60t(톤)
부산광역시,수영구, 부산광역시 수영구 연수로260번길 53 (망미동  흰돌실버타운), 부산광역시 수영구 망미동 774번지 283호,흰돌실버타운(공공시설),30t(톤)
부산광역시,수영구, 부산광역시 수영구 연수로379번길 42 (25의용단), 부산광역시 수영구 수영동 372번지,수영사적공원(정부지원),110t(톤)
부산광역시,수영구, 부산광역시 수영구 연수로260번길 24 (망미동), 부산광역시 수영구 망미동 815번지 1호,수목탕(공공시설),85t(톤)
부산광역시,수영구, 부산광역시 수영구 광일로20번길 83 (광안동), 부산광역시 수영구 광안동 505번지 5호,신성헬스탕(공공시설),80t(톤)
부산광역시,수영구, 부산광역시 수영구 광일로 49 (광안동), 부산광역시 수영구 광안동 529번지,그린탕(민간시설),69t(톤)
부산광역시,수영구, 부산광역시 수영구 망미번영로55번길 115 (망미동), 부산광역시 수영구 망미동 412번지 22호,해수탕(공공시설),100t(톤)
부산광역시,수영구, 부산광역시 수영구 남천바다로15번길 37 (광안동  미주), 부산광역시 수영구 광안동 181번지 3호,미주탕(민간시설),34t(톤)
